id,last_scraped,host_id,latitude,longitude,property_type,accommodates,bedrooms,price
14717363,3/2/17,91594802,34.04239597,-118.3962266,Villa,2,1,90.00
9605551,3/2/17,49706229,34.04911983,-118.3935151,House,1,1,115.00
71504,3/2/17,366343,34.04980523,-118.3974497,House,2,1,60.00
1726045,3/2/17,7411743,34.04831861,-118.3945884,House,2,0,107.00
8675430,3/2/17,45567078,34.03683014,-118.3943794,House,2,1,65.00
3284250,3/2/17,14665165,34.04079014,-118.393313,House,5,3,500.00
1365453,3/2/17,7411743,34.04797593,-118.3925202,House,2,1,95.00
14745054,3/3/17,90039675,34.07504248,-117.9582074,House,2,1,50.00
1821040,3/3/17,3159772,34.0723816,-117.9727753,House,2,1,77.00
14728337,3/3/17,90039675,34.07405905,-117.9590768,House,2,1,50.00
6413055,3/3/17,9386098,34.0915984,-117.9729052,Apartment,2,1,60.00
2554254,3/3/17,13042543,34.08467839,-117.9601937,House,4,1,150.00
9937825,3/3/17,51077091,34.09002196,-117.974992,House,3,1,40.00
1125114,3/2/17,2502339,34.08700285,-118.4598505,House,8,4,1056.00
115205,3/3/17,583438,34.12423566,-118.4657118,House,2,1,89.00
12842613,3/3/17,50862772,34.12923743,-118.471992,House,8,4,500.00
14596773,3/3/17,90551238,34.09366295,-118.4570889,House,6,3,1000.00
7401408,3/3/17,16862571,34.08948198,-118.453323,Loft,2,1,700.00
7071934,3/3/17,24134491,34.09773485,-118.4431342,Condominium,5,2,125.00
12904139,3/3/17,16862571,34.11452472,-118.4641656,Apartment,6,2,100.00
9238266,3/3/17,47939380,34.07594495,-118.4676968,House,8,4,900.00
13688397,3/3/17,79746176,34.12167468,-118.4646373,House,6,3,449.00
4729165,3/3/17,1567146,34.09434922,-118.4412296,House,3,1,109.00
15302331,3/3/17,198075,34.09410968,-118.4650039,House,10,5,1500.00
2873621,3/3/17,14687073,34.08840081,-118.4612281,House,2,1,140.00
15523137,3/3/17,99799501,34.09531025,-118.4626005,House,6,3,650.00
10933042,3/3/17,3947940,34.09509811,-118.4536703,House,14,7,1600.00
9575442,3/2/17,34748161,34.09492883,-118.4538933,House,16,10,10000.00
5183225,3/2/17,26808984,34.11035079,-118.4629454,House,6,3,449.00
13020789,3/2/17,25177919,34.08131246,-118.4726998,House,3,1,70.00
12851389,3/2/17,4813017,34.09339086,-118.4643607,House,9,3,599.00
10790877,3/3/17,50999731,34.09383988,-118.4536829,House,14,7,3650.00
13343523,3/3/17,75594140,34.09975487,-118.4474666,Apartment,2,1,199.00
14905092,3/2/17,93597785,34.09227983,-118.4664138,House,11,3,521.00
15144948,3/2/17,96052836,34.09509037,-118.4416048,Guesthouse,2,1,99.00
953294,3/2/17,4311903,34.08507394,-118.4604459,House,16,5,790.00
3048606,3/2/17,15520648,34.11368558,-118.4652051,House,2,1,89.00
10784354,3/2/17,4656446,34.0891969,-118.4377062,House,8,4,399.00
9080399,3/2/17,37594030,34.1095032,-118.4763624,House,12,6,1698.00
4811375,3/2/17,11810974,34.0903881,-118.4649501,House,2,1,99.00
492208,3/2/17,1333891,34.08961665,-118.4392819,Treehouse,10,3,1000.00
1540744,3/2/17,8213318,34.09261823,-118.4555302,House,14,7,2500.00
8224269,3/2/17,8711021,34.08047974,-118.4642688,House,2,1,95.00
6972634,3/2/17,25177919,34.08135799,-118.4728516,House,1,1,50.00
6837946,3/2/17,25177919,34.08311818,-118.4727574,House,1,1,40.00
15159208,3/2/17,48956840,34.11138063,-118.4779455,House,2,1,160.00
6786100,3/2/17,32810038,34.09706156,-118.4512288,House,12,6,1700.00
13118084,3/2/17,1150474,34.08429948,-118.4576634,Treehouse,4,2,400.00
4465397,3/2/17,23168844,34.10435748,-118.4578846,House,8,4,1795.00
3084267,3/2/17,14687073,34.09002845,-118.4617345,House,2,1,140.00
11601670,3/2/17,61311110,34.07679927,-118.4620879,House,8,4,1350.00
15522059,3/2/17,99786601,33.8725537,-118.1191108,House,1,1,170.00
15313510,3/3/17,97553020,33.87973677,-118.1466237,House,2,1,150.00
4693875,3/2/17,24265576,33.88261464,-118.1296455,House,2,1,100.00
14141588,3/3/17,85200106,33.8707775,-118.1109501,House,2,1,200.00
14204203,3/3/17,85200106,33.87083044,-118.1087596,House,2,1,250.00
14283020,3/3/17,87159016,33.89939425,-118.1280705,House,2,1,150.00
9497406,3/3/17,11542301,33.90706821,-118.1177577,House,2,1,42.00
8120490,3/3/17,11542301,33.90740419,-118.1179587,House,2,1,42.00
2970730,3/3/17,15158384,33.89562889,-118.1154964,House,2,1,200.00
11589091,3/3/17,15501072,33.88203829,-118.1446779,House,2,1,75.00
14126849,3/2/17,85200106,33.87230408,-118.1108521,House,1,1,200.00
13530305,3/2/17,52054569,33.87002243,-118.1463625,House,2,1,40.00
7369899,3/2/17,36890010,33.89281853,-118.1388975,Bed & Breakfast,2,1,70.00
15195084,3/2/17,96483091,33.88719888,-118.1143587,House,2,1,90.00
11280898,3/2/17,58920722,33.88987193,-118.109546,Condominium,1,1,48.00
2864,3/2/17,3207,33.87618879,-118.1139679,Apartment,2,1,80.00
14730782,3/3/17,91020032,33.93171666,-118.2784148,Apartment,2,1,60.00
13312135,3/3/17,67982674,33.92738545,-118.2697351,House,2,1,50.00
312387,3/3/17,1606040,33.92508085,-118.2704049,House,4,2,91.00
14727888,3/3/17,90681093,33.94428574,-118.2749074,House,2,1,48.00
14611495,3/3/17,52966811,33.93589442,-118.271622,House,2,1,35.00
9295461,3/2/17,48259587,33.93519328,-118.2783686,Loft,10,1,35.00
8540781,3/3/17,30741325,33.97263734,-118.1864776,Apartment,3,0,60.00
3596320,3/3/17,9436771,33.97119436,-118.1880057,House,2,1,62.00
14233531,3/2/17,86536993,33.97991138,-118.1749998,Apartment,2,1,50.00
9645339,3/2/17,18945646,34.06120774,-118.3738292,Apartment,2,0,115.00
2644606,3/2/17,13539960,34.05645669,-118.3692357,Apartment,6,3,350.00
14170092,3/2/17,85771610,34.05682778,-118.3716049,Guesthouse,2,0,95.00
2261953,3/2/17,9993102,34.05915626,-118.3760834,Apartment,2,1,80.00
11891142,3/2/17,44220819,34.05401,-118.3668842,Apartment,1,1,50.00
15451702,3/3/17,99117497,34.05467758,-118.3685002,Guesthouse,4,1,75.00
7652820,3/3/17,10171420,34.05730802,-118.3757982,Other,6,3,275.00
508326,3/3/17,2164485,34.05906927,-118.3650247,House,2,1,69.00
6094445,3/3/17,31628447,34.05743054,-118.3751705,House,2,1,80.00
6094471,3/3/17,31628447,34.0584642,-118.3744287,House,3,1,80.00
14240222,3/3/17,31628447,34.05761073,-118.3759801,House,3,1,90.00
521516,3/3/17,2564990,34.0583739,-118.3718805,Apartment,2,1,60.00
14474899,3/3/17,31628447,34.05780613,-118.3741946,House,2,1,40.00
1434065,3/3/17,6561992,34.05851021,-118.3690712,Apartment,3,1,90.00
53945,3/3/17,239905,34.06131535,-118.3703038,Apartment,2,1,130.00
11719359,3/3/17,16440165,34.05552425,-118.3669494,Apartment,2,1,79.00
1789363,3/3/17,2164485,34.06116311,-118.3644144,House,7,3,250.00
1637056,3/3/17,8694124,34.06195733,-118.3660362,Loft,2,1,169.00
5307406,3/3/17,7304663,34.05963739,-118.3711719,House,6,3,395.00
10996064,3/3/17,57056684,34.05715957,-118.3749351,House,7,3,320.00
13900449,3/2/17,82387186,34.05724831,-118.3737622,Guesthouse,3,1,195.00
2102822,3/2/17,10089395,34.06084639,-118.3648003,House,1,1,69.00
1700255,3/3/17,8978108,34.06255141,-118.3635918,House,2,1,165.00
7382391,3/3/17,38544330,34.05611124,-118.3740099,House,10,4,500.00
6725662,3/2/17,31628447,34.05781292,-118.3746349,House,8,4,450.00
13999812,3/2/17,16672670,34.05691257,-118.3647709,Apartment,2,1,100.00
9475119,3/2/17,18927529,34.05276011,-118.3719134,Apartment,1,1,150.00
11700869,3/2/17,57056684,34.05755006,-118.3749816,House,2,1,80.00
2926195,3/2/17,438597,34.05786436,-118.3643122,Apartment,4,1,116.00
2065480,3/2/17,10561812,34.05724084,-118.3696197,Apartment,1,1,50.00
5707524,3/2/17,29590877,34.05643106,-118.3680649,House,2,0,94.00
5860276,3/2/17,2463514,34.05408514,-118.3750353,Apartment,4,2,125.00
14057363,3/2/17,84351614,34.0602856,-118.3732944,House,7,3,295.00
1343110,3/2/17,7284469,34.06055606,-118.3640495,Apartment,1,1,49.00
5730176,3/2/17,3341395,34.05872866,-118.3670933,House,3,1,122.00
12314115,3/2/17,43401974,34.05765065,-118.3699147,Apartment,2,0,89.00
348922,3/2/17,1441865,34.05683634,-118.3656133,House,2,1,68.00
8669406,3/2/17,404654,34.06071985,-118.3658601,Apartment,2,0,125.00
9450734,3/2/17,1417144,34.05784085,-118.3702207,House,4,2,100.00
1847918,3/2/17,9430915,34.06107475,-118.3670043,Apartment,4,2,275.00
10431243,3/2/17,47127783,34.0625547,-118.369752,House,6,2,199.00
9773571,3/2/17,38489554,34.06068962,-118.3746705,Apartment,2,1,130.00
655374,3/2/17,3298804,34.05723433,-118.3761015,Apartment,3,1,155.00
3168499,3/2/17,16072314,34.05899646,-118.3669542,House,2,1,80.00
1969699,3/2/17,10171420,34.05815198,-118.3739164,Other,6,3,275.00
12431405,3/3/17,67245078,34.51264776,-118.6416966,House,2,1,50.00
14218144,3/3/17,86360618,34.44599268,-118.4725582,Apartment,2,0,600.00
15323621,3/3/17,27902029,34.44481454,-118.481988,House,2,1,29.00
14077095,3/3/17,44115836,34.46294777,-118.5622295,Villa,2,1,55.00
5340793,3/2/17,18753986,34.45335071,-118.5638648,House,2,1,54.00
5340717,3/2/17,18753986,34.45453146,-118.5650421,House,2,1,45.00
5340640,3/2/17,18753986,34.45282987,-118.5655888,House,2,1,45.00
7762562,3/2/17,39726584,34.50869485,-118.3688455,Bungalow,1,1,65.00
15095887,3/2/17,82563543,34.45390408,-118.5664813,House,2,1,54.00
4994953,3/2/17,25753184,34.46473137,-118.5274254,House,8,4,395.00
9047169,3/2/17,47206285,34.4719882,-118.5541613,House,4,2,299.00
9651342,3/2/17,49370856,34.49229688,-118.6181472,Camper/RV,6,1,120.00
9227291,3/3/17,223787,34.07571833,-118.3714035,Apartment,2,1,99.00
3058607,3/2/17,4483430,34.0740075,-118.3755133,Apartment,1,1,98.00
727814,3/2/17,3772445,34.07879223,-118.3623915,Apartment,4,1,129.00
5581916,3/2/17,23542770,34.08416444,-118.3627048,Apartment,1,1,60.00
11700233,3/2/17,62183694,34.07350914,-118.3769714,Condominium,1,1,75.00
11743862,3/2/17,13080343,34.07102901,-118.3739348,Apartment,2,1,220.00
1659223,3/2/17,8762032,34.07283526,-118.3658242,House,4,2,275.00
15554271,3/2/17,45114795,34.07724773,-118.3701512,Guesthouse,4,1,145.00
13394529,3/2/17,5500679,34.07790177,-118.3733109,House,10,1,70.00
746430,3/2/17,3916608,34.07644824,-118.365447,House,2,1,165.00
4613365,3/2/17,22197219,34.08693438,-118.3626431,Apartment,1,1,200.00
7824260,3/2/17,8242249,34.06363913,-118.3637063,Apartment,5,2,115.00
848665,3/3/17,4431142,34.08650278,-118.3636739,Apartment,2,1,99.00
6795963,3/3/17,12134808,34.07803943,-118.3631014,Apartment,2,1,70.00
11181868,3/2/17,40503545,34.07172928,-118.3820689,Apartment,2,1,150.00
4639402,3/3/17,24020768,34.080456,-118.3696576,House,6,3,595.00
6677410,3/3/17,458192,34.07221982,-118.3894656,Condominium,3,1,248.00
10282754,3/3/17,17832853,34.07263642,-118.3703071,Condominium,2,1,260.00
2083025,3/3/17,7201791,34.08528681,-118.3624922,Apartment,2,1,114.00
13158654,3/3/17,40513602,34.07386761,-118.3678209,House,8,3,699.00
15714490,3/3/17,9880222,34.08538619,-118.3760419,Apartment,2,1,100.00
3263717,3/3/17,16503811,34.0701193,-118.3819949,Apartment,8,3,495.00
7281277,3/3/17,1561399,34.08463545,-118.3764809,Apartment,2,1,115.00
15451638,3/3/17,29699293,34.07241435,-118.3856684,Loft,3,1,150.00
5031255,3/3/17,25972615,34.06654807,-118.3657554,House,6,3,600.00
14010903,3/3/17,46567942,34.08145683,-118.3627382,Apartment,2,1,142.00
13879832,3/3/17,1902373,34.06436691,-118.3683486,Apartment,2,1,75.00
14197150,3/3/17,21940642,34.07605485,-118.3729501,Apartment,6,1,29.00
12285659,3/3/17,66206065,34.06767386,-118.3618241,Townhouse,2,1,45.00
4048205,3/3/17,19599496,34.07592575,-118.3896595,Apartment,4,2,197.00
5095783,3/3/17,6095563,34.08752728,-118.3631949,Apartment,2,1,85.00
4573964,3/3/17,23709270,34.07681284,-118.369571,House,7,3,465.00
3917705,3/3/17,20295508,34.07543308,-118.3883317,Apartment,2,1,199.00
14856342,3/3/17,44698247,34.07325064,-118.3855831,Apartment,2,1,120.00
6404873,3/3/17,12909441,34.07142035,-118.3745678,House,4,1,125.00
14745383,3/3/17,91880841,34.07519988,-118.3860912,Other,2,1,199.00
1295259,3/3/17,2493664,34.08308478,-118.3764125,House,4,2,160.00
10339185,3/3/17,7879478,34.08134556,-118.3630286,Apartment,3,1,112.00
3980078,3/3/17,9740523,34.0731524,-118.3871288,Apartment,3,1,162.00
11141109,3/3/17,57900051,34.06767287,-118.3715105,Loft,2,1,98.00
10995650,3/3/17,1351534,34.07060606,-118.370081,Apartment,2,2,79.00
12108800,3/3/17,64931036,34.07049331,-118.3717091,Bungalow,2,1,200.00
4243765,3/3/17,3703218,34.08776197,-118.3762457,Apartment,2,1,130.00
3383281,3/3/17,12550756,34.0805864,-118.3621612,Townhouse,11,4,230.00
5619588,3/3/17,27173670,34.0648214,-118.3620594,Apartment,2,1,89.00
13377441,3/3/17,27423558,34.07756324,-118.3749553,House,8,4,950.00
10469455,3/3/17,38872785,34.07427305,-118.3704274,Townhouse,2,1,99.00
15646819,3/3/17,45114795,34.08020742,-118.3698636,House,7,3,299.00
8831071,3/3/17,45176381,34.07262332,-118.3793039,Apartment,4,1,195.00
15382111,3/3/17,98347067,34.088428,-118.3742259,House,2,1,92.00
9772623,3/3/17,21022188,34.07425862,-118.390088,Condominium,2,1,300.00
13168820,3/3/17,25551648,34.07091097,-118.3647045,Apartment,6,2,400.00
12040635,3/3/17,1526671,34.07377585,-118.3877926,Apartment,2,1,199.00
13824445,3/3/17,6670176,34.07276476,-118.3650682,Apartment,2,1,94.00
8341892,3/3/17,43040733,34.08930043,-118.3736876,Apartment,2,1,85.00
6731982,3/3/17,35256155,34.07272078,-118.3884816,Apartment,3,1,138.00
10139861,3/3/17,37791031,34.07097967,-118.3816191,Apartment,4,2,244.00
1045052,3/3/17,5752624,34.08199619,-118.3642178,Apartment,2,1,129.00
5632644,3/3/17,29194711,34.08861227,-118.3737643,Apartment,1,1,90.00
258803,3/3/17,1367539,34.07122122,-118.37895,Apartment,5,2,265.00
12759104,3/3/17,1268668,34.06872377,-118.3639745,Apartment,3,1,95.00
12955386,3/3/17,25804016,34.07495677,-118.3633658,Apartment,5,2,162.00
13546465,3/3/17,77945726,34.07197274,-118.3792227,House,6,3,260.00
1881009,3/3/17,4426960,34.08696537,-118.3757855,Apartment,8,2,135.00
1261244,3/3/17,5456032,34.08738272,-118.3634189,House,3,1,63.00
7219121,3/3/17,37793060,34.08568122,-118.3746765,Condominium,1,1,75.00
7971643,3/3/17,41742943,34.08811761,-118.3741651,Apartment,4,2,109.00
13299218,3/3/17,20127265,34.08478343,-118.3743297,House,2,1,199.00
10153281,3/3/17,41881008,34.06946602,-118.3618341,House,8,5,500.00
8759499,3/3/17,9124056,34.08496148,-118.3754071,Apartment,2,1,75.00
5958680,3/3/17,5894505,34.07320079,-118.3854418,Apartment,2,1,90.00
10677246,3/3/17,53876292,34.06990958,-118.3701633,House,10,3,249.00
8698315,3/3/17,45665249,34.06865143,-118.3655851,House,2,1,200.00
12972086,3/3/17,71376482,34.08552946,-118.3688062,Apartment,4,2,185.00
9957190,3/3/17,23577601,34.07126913,-118.3667725,Apartment,3,0,90.00
10614152,3/3/17,54773013,34.06658668,-118.3701468,Apartment,5,2,174.00
6941170,3/3/17,17346879,34.07735733,-118.3675071,House,8,5,2000.00
3345215,3/3/17,192953,34.07272679,-118.3816351,Apartment,2,1,109.00
86945,3/3/17,476742,34.08633778,-118.3647783,House,1,1,89.00
2345762,3/3/17,11713016,34.06542909,-118.3670134,Apartment,2,1,165.00
12854951,3/3/17,60674009,34.07626324,-118.3620221,Apartment,2,1,79.00
14149592,3/3/17,21940642,34.07649182,-118.3745382,Apartment,6,1,29.00
8579757,3/3/17,15447977,34.07439774,-118.3710648,Apartment,4,2,185.00
680781,3/3/17,1304475,34.0883706,-118.3741919,Other,4,1,229.00
13624507,3/3/17,53310695,34.07542225,-118.385074,Apartment,1,1,81.00
4519574,3/3/17,11818974,34.08339268,-118.3737686,Apartment,2,1,150.00
6349404,3/3/17,22663245,34.08353262,-118.3734468,Apartment,2,1,80.00
6880588,3/3/17,16862571,34.08139214,-118.3745424,Apartment,4,1,100.00
11888876,3/3/17,63398451,34.07302302,-118.3693289,Apartment,3,0,149.00
13297279,3/3/17,10577228,34.07177784,-118.3834635,Apartment,3,1,249.00
10155797,3/3/17,52124670,34.07476735,-118.3900749,Apartment,2,1,115.00
1236992,3/3/17,1746001,34.07904313,-118.3637078,Apartment,2,1,91.00
7331750,3/3/17,6138557,34.08596446,-118.3624216,Condominium,2,1,400.00
10507240,3/3/17,54174527,34.06622754,-118.3662953,House,3,1,149.00
3006034,3/3/17,15319117,34.08769666,-118.3636615,Apartment,2,1,135.00
7337980,3/3/17,3958502,34.07084408,-118.3669673,Apartment,5,2,395.00
14284886,3/3/17,87183453,34.06411051,-118.3670248,Apartment,4,1,140.00
5233385,3/3/17,99430,34.07460393,-118.3631667,Apartment,4,2,190.00
1563109,3/3/17,5990101,34.07269905,-118.3779639,Apartment,2,1,115.00
4716958,3/3/17,1705603,34.0846164,-118.3636378,Apartment,1,1,59.00
13360202,3/3/17,75477479,34.08595489,-118.3689177,Apartment,1,0,69.00
13686585,3/3/17,7549612,34.06386254,-118.3650605,Guesthouse,4,0,133.00
5559765,3/3/17,24267493,34.06809643,-118.372306,House,6,3,1700.00
7132466,3/3/17,36297798,34.07381772,-118.3681941,House,1,1,99.00
15202936,3/3/17,96498358,34.07290614,-118.3626418,Townhouse,6,2,117.00
14340577,3/3/17,87822686,34.08834254,-118.3735773,Apartment,2,1,89.00
900915,3/3/17,3187019,34.07571507,-118.383428,Apartment,2,1,85.00
2586326,3/3/17,13242700,34.08319483,-118.3738194,Apartment,2,0,125.00
12112174,3/3/17,12586721,34.07330593,-118.3618024,Apartment,2,1,100.00
970942,3/3/17,6225275,34.07193563,-118.3673926,House,2,1,169.00
54382,3/3/17,255077,34.08548183,-118.3686363,House,2,2,150.00
4969358,3/3/17,6255958,34.08461404,-118.3667437,Apartment,4,1,199.00
8899862,3/3/17,727714,34.06717319,-118.3626696,Apartment,2,1,62.00
11193740,3/3/17,49737322,34.07176677,-118.364254,Townhouse,5,2,159.00
14535842,3/3/17,34748161,34.07334857,-118.3665755,Apartment,10,7,129.00
14076821,3/3/17,67274719,34.08989231,-118.3729878,Apartment,2,1,98.00
11907915,3/3/17,36301076,34.08393117,-118.3623095,Apartment,2,1,65.00
6159481,3/3/17,30782764,34.0756683,-118.3747532,Apartment,4,2,195.00
3875006,3/2/17,12550756,34.06790482,-118.3655597,House,5,3,501.00
13621762,3/2/17,21340547,34.07418649,-118.3889522,Apartment,2,1,280.00
7308396,3/2/17,36399049,34.07887069,-118.3701499,House,4,2,200.00
10071827,3/2/17,46670697,34.07027683,-118.3737087,Guesthouse,4,1,120.00
328989,3/2/17,429011,34.06519938,-118.3617703,House,6,2,295.00
10755554,3/2/17,55618157,34.07553189,-118.3841143,Apartment,2,1,158.00
13770113,3/2/17,25551648,34.0673876,-118.3697246,House,8,4,1000.00
4069164,3/2/17,6374043,34.07548869,-118.3852704,Apartment,2,0,145.00
4200067,3/2/17,1868559,34.07329141,-118.3726795,Apartment,3,1,149.00
7805903,3/2/17,41088805,34.07489334,-118.3886511,Condominium,4,2,185.00
15407999,3/2/17,12243051,34.07311608,-118.3851325,Apartment,4,2,149.00
2038551,3/2/17,10458104,34.08580724,-118.3641835,Apartment,2,1,100.00
2560924,3/2/17,8432203,34.07066452,-118.3712902,House,2,0,115.00
2102137,3/2/17,9148880,34.07614482,-118.3757424,Apartment,1,1,65.00
819986,3/2/17,4306341,34.07158287,-118.3636828,Apartment,2,1,99.00
5970112,3/2/17,22718518,34.06627613,-118.3630183,House,2,1,75.00
1815204,3/3/17,8258320,34.08692561,-118.37378,Apartment,2,0,125.00
6991340,3/3/17,36654617,34.06370836,-118.3651784,Apartment,4,1,78.00
10595627,3/3/17,5606915,34.08239711,-118.3659101,House,2,1,119.00
6888674,3/3/17,2339807,34.07484813,-118.3891373,Apartment,4,2,195.00
12055084,3/3/17,4582772,34.07798847,-118.3651023,House,4,1,99.00
306438,3/3/17,1526671,34.07317045,-118.3867522,Apartment,4,2,285.00
9546986,3/3/17,49440086,34.07294885,-118.3743952,Apartment,2,1,69.00
8499493,3/3/17,43400271,34.08764132,-118.3767624,Condominium,1,1,90.00
15511824,3/3/17,35307,34.08830297,-118.373022,House,2,1,120.00
9613360,3/3/17,49737322,34.07385642,-118.3642869,Townhouse,6,2,159.00
13347402,3/3/17,37812183,34.06556346,-118.3703148,House,2,1,90.00
14199259,3/3/17,21940642,34.07762511,-118.3730438,Apartment,4,1,31.00
3385799,3/3/17,17081960,34.08639186,-118.3676144,House,4,2,190.00
14199061,3/3/17,21940642,34.0763071,-118.374751,Apartment,4,1,31.00
13543680,3/3/17,77928799,34.08394914,-118.3626387,Apartment,1,1,75.00
14592253,3/3/17,50485076,34.06506649,-118.3656774,Apartment,2,1,59.00
7845074,3/3/17,1304475,34.07318373,-118.3864413,Condominium,10,3,350.00
4371658,3/3/17,1526671,34.06538782,-118.3669562,Apartment,4,2,275.00
9942186,3/3/17,135508,34.08625256,-118.3700472,Apartment,2,1,200.00
13545068,3/3/17,77945959,34.0724059,-118.3893809,Apartment,2,0,115.00
4370027,3/3/17,22685807,34.0745748,-118.3726094,Apartment,3,1,100.00
4892768,3/3/17,14931750,34.07394167,-118.3823584,Apartment,2,1,100.00
15378237,3/3/17,21093028,34.07361696,-118.3648004,House,8,4,995.00
3076579,3/3/17,14503973,34.08123203,-118.3622158,Apartment,1,1,70.00
4237949,3/3/17,1304475,34.07281898,-118.3865456,Apartment,10,3,300.00
14199482,3/3/17,21940642,34.07616891,-118.3744039,Apartment,4,1,31.00
7514769,3/3/17,17346879,34.07092492,-118.3811936,Apartment,2,1,220.00
14199379,3/3/17,21940642,34.07788635,-118.3731993,Apartment,4,1,31.00
9676514,3/3/17,32346584,34.06834747,-118.3739811,Villa,8,3,1938.00
11118260,3/3/17,53876292,34.07894412,-118.3741989,House,15,4,650.00
2926285,3/3/17,14941594,34.0718583,-118.3814292,Apartment,2,1,82.00
13280547,3/3/17,70958548,34.08539351,-118.3674723,Apartment,2,0,140.00
14197995,3/3/17,21940642,34.07743295,-118.3732857,Apartment,2,1,35.00
12928525,3/3/17,70958548,34.08457204,-118.3668904,Townhouse,10,4,549.00
435277,3/3/17,2161902,34.07235608,-118.3843497,Apartment,2,1,80.00
14984264,3/3/17,87593274,34.06533135,-118.3629929,Apartment,2,1,79.00
1832354,3/3/17,3472645,34.06626368,-118.3644371,Other,2,1,129.00
334869,3/3/17,1705603,34.08508949,-118.3643919,Apartment,2,1,59.00
14198906,3/3/17,21940642,34.07657862,-118.3743785,Apartment,2,1,35.00
5708593,3/3/17,29596126,34.08198426,-118.369071,Apartment,1,1,65.00
14197533,3/3/17,21940642,34.0759301,-118.3736588,Apartment,6,1,29.00
13212611,3/3/17,64570555,34.07531232,-118.3902621,Apartment,3,1,138.00
13280757,3/3/17,70958548,34.08436683,-118.3686065,Apartment,3,1,155.00
13463721,3/3/17,75078161,34.06537291,-118.3668578,Apartment,3,1,134.00
14196795,3/3/17,21940642,34.07742189,-118.3745073,Apartment,6,1,29.00
13082619,3/2/17,27070813,34.07172685,-118.3683681,Apartment,2,1,180.00
14196523,3/2/17,21940642,34.07791435,-118.3741365,Apartment,6,1,29.00
4365988,3/2/17,22663245,34.08512785,-118.3723852,Apartment,3,1,120.00
14402837,3/2/17,41742083,34.08287544,-118.3640957,Apartment,2,1,80.00
15375778,3/2/17,25551648,34.06990143,-118.3732058,House,12,4,1000.00
3972305,3/2/17,11712907,34.06859933,-118.3636848,House,6,3,299.00
14588964,3/2/17,16760875,34.0707781,-118.3791004,Apartment,3,1,127.00
6135544,3/2/17,31618552,34.0729667,-118.3818866,Apartment,2,1,135.00
4758447,3/2/17,22718518,34.06542644,-118.3644002,House,2,1,103.00
1087793,3/2/17,2821124,34.06358629,-118.3663397,Apartment,4,1,149.00
9214165,3/2/17,47734626,34.08639212,-118.3682722,Apartment,4,2,350.00
2326094,3/2/17,11882350,34.08810478,-118.3659679,House,2,1,120.00
5019234,3/2/17,9862811,34.0747686,-118.3683297,House,14,6,599.00
2332115,3/2/17,11267640,34.07080593,-118.3653274,Bed & Breakfast,2,1,70.00
13866409,3/2/17,11637266,34.08446528,-118.3708097,Apartment,3,1,95.00
2332907,3/2/17,11267640,34.07197721,-118.3670322,Bed & Breakfast,2,1,70.00
8885567,3/2/17,626629,34.07819868,-118.3672185,House,6,4,1331.00
1283340,3/2/17,5456032,34.08726734,-118.3627875,House,3,1,74.00
5870855,3/2/17,16862571,34.08063504,-118.3746294,Apartment,4,1,80.00
7115956,3/2/17,13815316,34.0868679,-118.3691654,House,6,3,900.00
12056105,3/2/17,64570555,34.0874751,-118.3744593,Apartment,5,2,189.00
13801486,3/2/17,73979744,34.0722634,-118.3846951,Apartment,2,1,130.00
8885294,3/2/17,46013549,34.07474924,-118.3689862,Apartment,4,0,113.00
3773430,3/2/17,8367387,34.06362133,-118.362098,Apartment,2,1,75.00
15241956,3/2/17,20528612,34.07764374,-118.3621026,Apartment,3,1,42.00
13732766,3/2/17,80342757,34.07348488,-118.3789142,Apartment,2,1,150.00
7575345,3/2/17,39717528,34.07241332,-118.3874914,Apartment,3,1,114.00
8817404,3/2/17,46190586,34.07329417,-118.3780666,Apartment,1,1,119.00
13899483,3/2/17,4510013,34.07436038,-118.389857,Apartment,4,1,139.00
15370502,3/2/17,12243051,34.07352413,-118.3855024,Apartment,4,2,159.00
4753562,3/2/17,23832522,34.08595625,-118.3760926,Apartment,2,1,76.00
13863034,3/2/17,1529350,34.08837877,-118.3660183,Apartment,4,2,215.00
5499922,3/2/17,19056082,34.07091583,-118.3773938,Apartment,4,2,200.00
7389958,3/2/17,38681817,34.07687667,-118.3626028,Apartment,2,0,120.00
15241755,3/2/17,20528612,34.08357559,-118.3621553,Apartment,3,1,150.00
1284068,3/2/17,3518918,34.06613842,-118.3709345,House,2,1,80.00
15372093,3/2/17,12243051,34.06524838,-118.3698002,Apartment,6,3,189.00
4623562,3/2/17,5154680,34.08020411,-118.3657465,Other,2,1,87.00
9407687,3/2/17,19995051,34.08547902,-118.364528,Apartment,4,2,165.00
6261958,3/2/17,17440321,34.06999883,-118.3652422,Apartment,2,1,90.00
8555677,3/2/17,45035504,34.07122079,-118.3766205,Apartment,2,1,150.00
14126225,3/2/17,8095684,34.07285528,-118.3832557,Apartment,2,1,100.00
6854663,3/2/17,9110083,34.07372957,-118.3803893,Apartment,2,1,99.00
4753431,3/2/17,5592355,34.08408602,-118.3714697,House,6,3,395.00
14388774,3/2/17,4068871,34.06483334,-118.3713185,Apartment,2,1,125.00
2723180,3/2/17,9862811,34.0765837,-118.3684766,Apartment,7,3,299.00
5211190,3/2/17,8788919,34.07517209,-118.373734,Apartment,2,1,110.00
12227988,3/2/17,12969579,34.0826959,-118.366049,House,1,1,69.00
